Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
343325,Eurest Dining Services @ Boeing,Cafe 100,1797888,Restaurant,Risk 1 (High),100 N RIVERSIDE PLZ ,CHICAGO,IL,60606,09/03/2010,Canvass,Pass,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. FLOOR SECTION BY 2-COMP SINK IN MAIN KITCHEN HAS BUCKLED-UP (ABOUT 20 BY 18 INCHES IN AREA). MUST RE-SURFACE FOR EASY CLEANING. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. CEILING VENTS& AREAS AROUND THEM (AT SEVERAL AREAS OF FRONT KITCHEN) & FAN GUARDS/COMPRESSORS OF COOLERS WITH DUST BUILD-UP, MUST BE KEPT CLEAN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. LOW WATER PRESSURE AT HANDSINK BY COOFEE STATION, MUST FIX. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units. MOST COOLERS NEED INTERNAL THERMOMETERS INSTALLED, MUST PROVIDE.",41.88326585294655,-87.63876082126806,"(41.88326585294655, -87.63876082126806)"
343322,McDONALD'S,McDONALD'S,1969969,Restaurant,Risk 2 (Medium),29 N WACKER DR ,CHICAGO,IL,60606,09/02/2010,Canvass,Fail,"34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. FLOORS AT DISHROOM MUST BE KEPT DRY TO PREVENT PEST HARBORAGE. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. WALLS BEHIND SODA DISPENSER & AROUND DISHROOM MUST BE FREE OF DUST/FOOD STAINS. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. SOME SODA LINES UNDER DISPENSER ARE LEAKING-MUST FIX. ALSO MUST KEEP CONDENSATION FROM ICED TEA CONTAINERS, FROM ACCUMULATING ON THE COUNTER-TO PREVENT PEST HARBORAGE. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. MUST RE-SEAL CAULKING AROUND & UNDER THE SODA DISPENSER COUNTER, TO PREVENT SEEPAGE BENEATH COUNTER. | 24. DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED - Comments: All dishwashing machines must be of a type that complies with all requirements of the plumbing section of the Municipal Code of Chicago and Rules and Regulation of the Board of Health. FOUND WATER LEAKING PROFUSELY AT A SEAM BETWEEN THE DRAINBOARD & LEFT COMP. OF 3-COMP SINK EVERYTIME THEY SCRUB DIRTY UTENSILD/EQUIPMENT. MUST FIX OR REPLACE.",41.88270035458986,-87.63663755997726,"(41.88270035458986, -87.63663755997726)"
343324,TACO FRESCO,TACO FRESCO,1740135,Restaurant,Risk 1 (High),29 N WACKER DR ,CHICAGO,IL,60606,09/02/2010,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. DUSTY BATHROOM VENT & FILTERS OF COOKING EQUIPMENT WITH GREASE BUILD-UP MUST BE KEPT CLEAN. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. FAN GUARDS OF SMALL COOLER & INTERIOR OF FRONT COOLER NEED CLEANING, DUE TO FOOD DEBRIS OR DUST.",41.88270035458986,-87.63663755997726,"(41.88270035458986, -87.63663755997726)"
343323,CAFFE BACI,CAFFE BACI,39265,Restaurant,Risk 1 (High),225 W WACKER DR ,CHICAGO,IL,60606,09/02/2010,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. WALK-IN COOLER SHELVES & FAN GUARDS OF MOST COOLERS NEED CLEANING,DUE TO FOOD STAINS/DUST. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. SPLASHGUARD TO THE LEFT OF DISHMACHINE IS IN POOR REPAIR-MUST FIX/REPLACE. WALL BEHIND SAME MACHINE NEED CLEANING. CAULKING AT WALL OF 3-COMP SINK MUST BE CLEANED & RE-SEALED ALSO. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Shielding to protect against broken glass falling into food shall be provided for all artificial lighting sources in preparation, service, and display facilities. MUST REPLACE MISSING LIGHT SHIELD IN WALK-IN COOLER.  | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors. ANY MILK/SODA CRATES USED AS STORAGE SHELVES MUST BE REPLACED, FOR EASY ACCESS TO EASY CLEANING/PEST MONITORING.",41.88670922202607,-87.6347108994595,"(41.88670922202607, -87.6347108994595)"
343321,Skadden Arps,Skadden Cafe,1975690,Restaurant,Risk 1 (High),155 N WACKER DR ,CHICAGO,IL,60606,09/02/2010,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. DUSTY FAN GUARDS OR COMPRESSORS OF COOLERS & SOME GREASE/DUST BUILD-UP ON FILTERS OF COOKING EQUIPMENT MUST BE KEPT CLEAN. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. WATER LEAK OBSERVED UNDERNEATH DISHMACHINE (AFTER RINSE CYCLE) AT MAIN KITCHEN; OBSERVED WATER DISPENSING ON TOP A DISHMACHINE DOOR (28TH FLOOR) WHEN THE WASH CYCLE STARTS-MUST FIX & MAINTAIN BOTH. MUST PROVIDE A HOT/COLD WATER LINE ABOVE A NEWLY INSTALLED SOFT-SERVE MACHINE (TOP LOADER). UNIT TAGGED UNTIL ADEQUATE PLUMBING IS INSTALLED. NOT IN USE DURING INSPECTION. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. CABINET UNDER FRONT SERVING LINE NEED CLEANING & BETTER ORGANIZING. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. FLOORS ALONG EAST WALL OF WALK-IN COOLER & BEHIND DISHMACHINE AT 28TH FLOOR NEED CLEANING.",41.88461561705127,-87.63668235780031,"(41.88461561705127, -87.63668235780031)"
343319,MARCELLO'S MARKET & DELI,MARCELLO'S MARKET & DELI,2049306,Restaurant,Risk 1 (High),155 N WACKER DR ,CHICAGO,IL,60606,09/01/2010,License Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Corrected at this time. Anderson P.C. will do preventive pest management, per contract. | 19. OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED - Comments: Corrected at this time. Waste Management dumpster on site. | 21. * CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE  PREPARED AND SERVED - Comments: Corrected at this time. Ms. Melissa D'Alonzo took the certification test with I.R.A. on 8/31/10. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Corrected at this time. Adequate sneezeguards installed at hot/cold buffet line. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Corrected at this time. Main catch basin for the building is located at the lower level of the building's parking garage.",41.88461561705127,-87.63668235780031,"(41.88461561705127, -87.63668235780031)"
343315,"DELI-TIME, L.L.C.",CAFE 333.,1948233,Restaurant,Risk 1 (High),333 W WACKER DR ,CHICAGO,IL,60606,08/31/2010,Canvass Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Corrected at this time. No evidence of live pest activity during this visit. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Corrected at this time. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Corrected at this time. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: Corrected at this time.",41.886025412541144,-87.63629770323044,"(41.886025412541144, -87.63629770323044)"
343316,ARAMARK NUVEEN INVESTMENTS CAFE,ARAMARK NUVEEN INVESTMENTS CAFE,1904569,Restaurant,Risk 1 (High),333 W WACKER DR ,CHICAGO,IL,60606,08/31/2010,Canvass,Pass,,41.886025412541144,-87.63629770323044,"(41.886025412541144, -87.63629770323044)"
284893,SIAM  RICE THAI CUISINE,SIAM  RICE THAI CUISINE,1403374,Restaurant,Risk 1 (High),117 N WELLS ST ,CHICAGO,IL,60606,08/30/2010,Short Form Complaint,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Corrected at this time. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Corrected at this time. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Corrected at this time. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Corrected at this time. | 43. FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED - Comments: Corrected at this time.",41.88366156657941,-87.63372329851377,"(41.88366156657941, -87.63372329851377)"
343314,TAZA,TAZA,1647924,Restaurant,Risk 1 (High),176 N FRANKLIN ST ,CHICAGO,IL,60606,08/30/2010,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. DUST/GREASE BUILD-UP ON FILTERS & ATTACHMENTS TO INTERIOR OF HOOD MUST BE KEPT CLEAN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. FLOORS OF WALK-IN COOLER NEED CLEANING DUE TO FOOD DEBRIS/CLUTTER. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Ventilation: All plumbing fixtures, such as toilets, sinks, washbasins, etc., must be adequately trapped, vented, and re-vented and properly connected to the sewer in accordance with the plumbing chapter of the Municipal Code of Chicago and the Rules and Regulations of the Board of Health. LEAKY FAUCET AT 1-COMP SINK MUST BE FIXED.",41.885248026568625,-87.63554591705974,"(41.885248026568625, -87.63554591705974)"
343313,"Eurest Dining Services @ Drinker, Biddle & Reath LLP","Eurest Dining Services @ Drinker, Biddle & Reath LLP",1579725,Restaurant,Risk 1 (High),191 N WACKER DR ,CHICAGO,IL,60606,08/30/2010,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. DUSTY CONDENSER OF WALK-IN COOLER MUST BE KEPT CLEAN. | 41. PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING  EQUIPMENT PROPERLY STORED - Comments: All parts of the food establishment and all parts of the property used in connection with the operation of the establishment shall be kept neat and clean and should not produce any offensive odors. ANY MILK CRATES USED FOR STORAGE MUST BE REPLACED WITH REGULAR RACKS FOR EASY ACCESS TO CLEANING/PEST MONITORING. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. INTERIOR PANEL OF ICE MACHINE & INTERIOR OF DISHMACHINES AT 9TH FLOOR NEED CLEANING & DE-LIMING.",41.88553449994189,-87.63667609147453,"(41.88553449994189, -87.63667609147453)"
284911,SUBWAY 7709,SUBWAY,1544951,Restaurant,Risk 1 (High),177 N WELLS ST ,CHICAGO,IL,60606,08/30/2010,Canvass Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Corrected at this time. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Corrected at this time. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. WALLS AROUND REAR PREP AREA & AT DISHROOM MUST BE FREE OF FOOD STAINS/DUST.",41.88525719405359,-87.63376979601067,"(41.88525719405359, -87.63376979601067)"
284905,OFF THE TRACKS GRILL,OFF THE TRACKS GRILL,2003827,Restaurant,Risk 1 (High),190 N WELLS AVE ,CHICAGO,IL,60606,08/30/2010,Canvass,Pass,"35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. WALLS AROUND SALAD BAR & BASEMENT CEILING WITH DUST OR FOOD STAINS NEED CLEANING; INCLUDING FILTERS AT HOOD OF COOKING EQUIPMENT. | 39. LINEN: CLEAN AND SOILED PROPERLY STORED - Comments: Soiled and clean linens, coats, and aprons shall be properly stored. MUST DOUBLE-BAG WITH PLASTIC, ANY DIRTY LINEN IN BASEMENT. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. FLOOR OF SMALL COOLER IN KITCHEN, AREA AROUND SALAD BAR NEED CLEANING.",41.88553435073362,-87.63407120284049,"(41.88553435073362, -87.63407120284049)"
343307,GOLD COAST DOGS,GOLD COAST DOGS,32318,Restaurant,Risk 2 (Medium),225 S CANAL ST ,CHICAGO,IL,60606,08/26/2010,Short Form Complaint,Pass,"31. CLEAN MULTI-USE UTENSILS AND SINGLE SERVICE ARTICLES PROPERLY STORED: NO REUSE OF SINGLE SERVICE ARTICLES - Comments: Containers and utensils shall be inverted, covered, or otherwise protected from contamination until used.  All single-service drinking straws and containers shall be discarded immediately after use. CLEAN KNIVES MUST BE STORED IN A CLEAN/DRY PLACE OR A KNIFE RACK (NOT BETWEEN WALL & PREPTABLE). | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: Corrected at this time. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Corrected at this time.",41.878531278353606,-87.63942745962717,"(41.878531278353606, -87.63942745962717)"
343309,PAZZO'S CUCINA ITALIANA,PAZZO'S CUCINA ITALIANA,1845777,,Risk 3 (Low),200 S WACKER DR ,CHICAGO,IL,60606,08/26/2010,Canvass,Out of Business,,41.87928363996398,-87.63710070443776,"(41.87928363996398, -87.63710070443776)"
343310,CHIPOTLE MEXICAN GRILL,CHIPOTLE MEXICAN GRILL,1379435,Restaurant,Risk 1 (High),235 W LAKE ST ,CHICAGO,IL,60606,08/26/2010,Canvass Re-Inspection,Pass,"39. LINEN: CLEAN AND SOILED PROPERLY STORED - Comments: Corrected at this time. | 36. LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED - Comments: Corrected at this time. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: Corrected at this time. | 18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Corrected at this time. No evidence of live pest activity at this visit. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. MUST FIX/REPLACE ANY ROTTEN WOOD AROUND/UNDER THE ICE TEA & SODA DISPENSER TABLE, TO PREVENT PEST HARBORAGE.",41.885620943905664,-87.63506653338979,"(41.885620943905664, -87.63506653338979)"
343308,ARGO TEA CAFE,ARGO TEA CAFE,1985331,Restaurant,Risk 2 (Medium),233 S WACKER DR ,CHICAGO,IL,60606,08/26/2010,Canvass,Pass,"32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. MUST SEAL AROUND 1-COMP SINK & AT SPLASH GUARD OF HANDSINK, TO RPEVENT PREP TABLE FROM DIS-REPAIR. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. MUST ELEVATE STOCK OR BAGS OF DIRTY LINEN OFF THE FLOORS, FOR EASY ACCESS TO CLEANING/PEST MONITORING.",41.87856015362371,-87.63652387205532,"(41.87856015362371, -87.63652387205532)"
343306,LA QUINTA INN & SUITES,LA QUINTA INN & SUITES,1953529,Restaurant,Risk 1 (High),1 S FRANKLIN ST ,CHICAGO,IL,60606,08/26/2010,Canvass,Pass,"33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: All food and non-food contact surfaces of equipment and all food storage utensils shall be thoroughly cleaned and sanitized daily. INTERIOR FLOORS OF COOLERS MUST BE FREE OF FOOD SPILLS/STAINS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. WALL TO THE LEFT OF HANDSINK MUST BE WATER RESISTANT, OR REPLACE WITH STAINLESS STEEL/F.R.P. TO PREVENT MOLDS. | 32. FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED - Comments: All food and non-food contact equipment and utensils shall be smooth, easily cleanable, and durable, and shall be in good repair. MISSING/LOOSE CABINET STRIPS ABOVE 3-COMP SINK MUST BE FIXED.",41.88190275050587,-87.6351640597954,"(41.88190275050587, -87.6351640597954)"
343302,"DELI-TIME, L.L.C.",CAFE 333.,1948233,Restaurant,Risk 1 (High),333 W WACKER DR ,CHICAGO,IL,60606,08/24/2010,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. NOTED 5-SMALL/FRUIT FLIES ON WALLS AROUND SODA SYRUP RACK; 6-0N WALLS ABOVE A BASKET OF BANANAS BY CASH REGISTER; 4-ON WALL TO THE RIGHT OF WALK-IN COOLER. MUST ELIMINATE SOURCE, CLEAN AFFECTED AREAS & CONTACT P.C.O. | 40. REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS - Comments: All food establishments that display, prepare, or store potentially hazardous foods shall have calibrated metal stem thermometers, provided and conspicuous, for refrigerated and hot food units. MUST PROVIDE INTERNAL THERMOMETERS IN MOST COOLERS. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily clean The walls and ceilings shall be in good repair and easily cleaned. DUSTY CEILING VENTS THRUOUT, FOOD STAINS ON WALLS AROUND PREP AREAS NEED CLEANING. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. FLOORS AROUND CORNERS OF WALK-IN COOLER & BEHIND ICE MACHINE NEED CLEANING- DUE TO FOOD DEBRIS/DIRT.",41.886025412541144,-87.63629770323044,"(41.886025412541144, -87.63629770323044)"
343301,SUBWAY 7709,SUBWAY,1544951,Restaurant,Risk 1 (High),177 N WELLS ST ,CHICAGO,IL,60606,08/23/2010,Canvass,Fail,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: All necessary control measures shall be used to effectively minimize or eliminate the presence of rodents, roaches, and other vermin and insects on the premises of all food establishments, in food-transporting vehicles, and in vending machines. FOUND 10-SMALL/FRUIT FLIES IN REAR WALL/CEILING AT MOP SINK & DRY STORAGE AREA; 5-ON THE WALL ABOVE THE BATHROOM DOOR. mUST ELIMINATE SOURCE, CLEAN AFFECTED AREAS & CONTACT P.C.O. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments: The walls and ceilings shall be in good repair and easily cleaned. DUSTY WALLS/FOOD STAINS IN REAR AREA MUST BE KEPT CLEAN. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: The floors shall be constructed per code, be smooth and easily cleaned, and be kept clean and in good repair. FLOOR DRAINS THRUOUT, ESPECIALLY BY SODA DISPENSER, MUST BE KEPT CLEAN.",41.88525719405359,-87.63376979601067,"(41.88525719405359, -87.63376979601067)"
343300,ASIAGO EXPRESS,ASIAGO EXPRESS,1276135,Restaurant,Risk 1 (High),176 N WELLS ST ,CHICAGO,IL,60606,08/23/2010,Canvass,Pass,"30. FOOD IN ORIGINAL CONTAINER, PROPERLY LABELED: CUSTOMER ADVISORY POSTED AS NEEDED - Comments: All food not stored in the original container shall be stored in properly labeled containers. MUST DATE/LABEL/COVER MOST FOOD IN WALK-IN COOLER. | 34. FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED - Comments: Corrected at this time. | 35. WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS - Comments:  The walls and ceilings shall be in good repair and easily cleaned. DUSTY FAN GUARD/CONDENSER AT WALK-IN COOLER & SOME GREASE BUILD-UP ON ATTACHMENTS AT INTERIOR OF HOOD (COOKING EQUIPMENT)- MUST BE KEPT CLEAN.",41.88525273072066,-87.63406351616109,"(41.88525273072066, -87.63406351616109)"
343299,STARBUCKS COFFEE #211,STARBUCKS COFFEE #211,23015,Restaurant,Risk 2 (Medium),227 W MONROE ST ,CHICAGO,IL,60606,08/23/2010,Canvass Re-Inspection,Pass,"18. NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS - Comments: Corrected at this time. No evidence of pest activity on premises at this visit. | 33. FOOD AND NON-FOOD CONTACT EQUIPMENT UTENSILS CLEAN, FREE OF ABRASIVE DETERGENTS - Comments: Corrected at this time. | 38. VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED - Comments: Corrected at this time.",41.88053924995021,-87.63459246351388,"(41.88053924995021, -87.63459246351388)"
