1,"平成22年国勢調査人口等基本集計（総務省統計局）","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
244,"02","01100","1","danjo.0001","1","　男",891980,7245,7133,7169,7166,7234,6943,7449,7414,7742,7672,7763,7867,8246,8329,8249,8515,8639,8598,10018,10742,10661,10933,11252,11214,11096,11275,11396,11396,11192,11500,11992,12536,12806,13110,13642,14557,14850,14871,14786,14546,13816,13451,13264,13441,10413,12750,12098,11934,11826,11583,11630,11545,10860,11021,11496,12098,12330,12756,13518,14230,15664,16222,15200,13948,10281,9653,11091,10681,10452,9837,9353,7693,8326,7963,7795,7594,7062,6658,6256,5876,5544,4895,4422,3942,3525,2956,2393,1747,1544,1119,961,745,608,467,348,261,218,125,79,58,39,27,8,10,1,3,1,1,1,-,-,2523,42.9452840328,42.5818380579,35947,37220,40454,46512,55156,56759,64086,73610,64385,60191,56552,64932,71315,51714,41130,33446,22328,9759,3129,741,85,6,-,113621,613498,162338,69494,13720,91,12.7741981906,68.9744417099,18.2513600995,7.8130814643,1.5425141406,0.0102309611
245,"02","01100","1","danjo.0002","1","　女",1012080,6933,6860,7080,6950,6863,6750,7196,7231,7535,7494,7423,7616,7945,8026,8100,8289,8701,8385,10063,10654,10879,10883,11433,11452,11797,12620,12650,12903,12480,12579,13105,13323,14032,14059,14700,15499,15837,16156,15876,15352,15003,14942,14623,14908,11915,14360,13760,13639,13205,13060,12907,13169,12528,12521,12848,13552,13783,14613,15279,16107,17567,18596,17290,15620,12096,11377,12542,12658,12719,12110,10926,9769,10678,10334,9895,10026,9362,9302,8828,8494,8054,7416,7217,6485,5891,5423,4900,4274,4041,3334,2890,1957,1729,1454,1223,892,715,520,397,270,200,123,77,41,24,10,11,5,1,1,-,1885,45.7361841031,45.6962047354,34686,36206,39110,46092,56444,63232,69219,78720,71391,68024,63973,73334,81169,61406,51602,46012,35063,21972,9253,2794,465,28,-,110002,671598,228595,115587,34512,493,10.8891847614,66.4820158484,22.6287993902,11.4420483174,3.4163701068,0.0488024589
246,"02","02000","a","danjo.0000","0","青森県",1367057,9303,9081,9916,9891,10192,10254,10991,11517,12060,12460,12454,12902,13443,13548,13584,14367,14837,14473,12797,10605,10336,10722,11088,11180,11877,12287,12821,12983,13193,13783,14419,14926,15372,15953,16501,17188,17665,18013,17494,17336,17556,17325,17975,17559,14337,17752,17347,17162,17690,18043,18241,19243,18727,18448,19148,20355,20537,21627,21991,22885,25085,25507,24134,23810,14746,15337,18277,18317,18614,17753,16679,14746,17974,17977,17238,17133,16478,16108,15077,14409,13030,11624,11852,10127,9008,8343,6823,5492,4767,4345,3760,2406,2164,1781,1452,957,753,563,362,251,171,93,58,27,15,2,5,-,2,-,1,3664,47.0336311687,49.1763287702,48383,57282,65931,67079,55203,65067,77171,87696,84752,87994,93807,107395,113282,88298,84614,79205,55641,29770,11563,2886,364,9,1,171596,839446,352351,179439,44593,374,12.5859528397,61.5703615905,25.8436855698,13.1612088371,3.2707370509,0.0274315623
247,"02","02000","a","danjo.0001","1","　男",643407,4708,4675,5085,5016,5090,5219,5622,5913,6216,6265,6376,6568,6803,6908,6996,7226,7736,7444,6515,5277,5292,5444,5702,5543,5955,6229,6478,6565,6612,7023,7345,7527,7818,8048,8193,8672,8893,8905,8739,8497,8698,8506,8833,8505,6949,8685,8414,8394,8650,8781,8876,9354,9042,8917,9091,9706,9994,10389,10749,10908,11911,12195,11767,11466,6853,7134,8402,8277,8331,7787,7415,6523,7694,7684,7388,7184,6870,6584,5958,5620,4958,4461,4193,3552,3045,2655,2026,1445,1184,1024,888,583,459,348,239,196,133,94,64,29,23,7,4,4,3,1,1,-,-,-,-,2166,44.9103480595,46.6306750654,24574,29235,33651,34198,27936,32907,38931,43706,41491,42924,45280,51746,54192,39931,36704,32216,20209,8334,2517,516,41,2,-,87460,413311,140470,63835,11410,43,13.6391777818,64.4548617446,21.9059604735,9.9549155466,1.7793622055,0.0067057471
248,"02","02000","a","danjo.0002","1","　女",723650,4595,4406,4831,4875,5102,5035,5369,5604,5844,6195,6078,6334,6640,6640,6588,7141,7101,7029,6282,5328,5044,5278,5386,5637,5922,6058,6343,6418,6581,6760,7074,7399,7554,7905,8308,8516,8772,9108,8755,8839,8858,8819,9142,9054,7388,9067,8933,8768,9040,9262,9365,9889,9685,9531,10057,10649,10543,11238,11242,11977,13174,13312,12367,12344,7893,8203,9875,10040,10283,9966,9264,8223,10280,10293,9850,9949,9608,9524,9119,8789,8072,7163,7659,6575,5963,5688,4797,4047,3583,3321,2872,1823,1705,1433,1213,761,620,469,298,222,148,86,54,23,12,1,4,-,2,-,1,1498,48.9190184338,51.4758822935,23809,28047,32280,32881,27267,32160,38240,43990,43261,45070,48527,55649,59090,48367,47910,46989,35432,21436,9046,2370,323,7,1,84136,426135,211881,115604,33183,331,11.6507328097,59.0090451872,29.3402220031,16.0082641881,4.5950160077,0.0458352258
249,"02","03000","a","danjo.0000","0","岩手県",1322417,9578,9735,9947,10237,10111,10524,10904,11188,11817,12000,12126,12498,12572,12647,12639,13679,13849,13883,12620,10304,10351,10284,10550,10693,11557,11725,12517,12612,12938,13140,13682,14138,15019,15198,16099,16514,16858,16830,16567,15687,15851,16099,16187,16198,13044,16275,16115,16302,16449,16561,17095,17820,17869,17187,18402,19204,19424,20233,21242,21580,22904,23675,22634,20867,13716,14028,17696,17448,17793,17437,16898,15418,17076,17046,17359,17265,16282,16024,15707,14769,14031,13076,12081,11192,10535,9098,7598,6425,5348,4686,4382,2817,2463,2176,1785,1232,886,736,522,322,186,159,72,39,17,10,7,5,-,3,3,3529,47.4439853877,49.6706720609,49608,56433,62482,64335,53435,62932,74136,82456,77379,81702,88373,101683,103796,84402,83797,80047,60915,33155,13623,3698,473,25,3,168523,790227,360138,191939,50977,501,12.7776581484,59.9161566410,27.3061852106,14.5530932119,3.8651500355,0.0379865462
250,"02","03000","a","danjo.0001","1","　男",632252,4829,5075,5154,5303,5122,5307,5586,5801,5920,6109,6399,6358,6517,6467,6546,6991,7126,7197,6384,5168,5120,5115,5389,5417,5993,5963,6388,6317,6618,6662,6976,7290,7661,7709,8213,8379,8656,8662,8437,8094,7998,8035,8098,8015,6547,8075,8042,8212,8263,8393,8521,8871,8988,8577,9212,9584,9731,10028,10563,10803,11343,11679,11189,10291,6613,6570,8348,8032,8061,7883,7528,6840,7484,7344,7551,7307,6890,6611,6493,6034,5563,5126,4664,4060,3673,3008,2413,1892,1440,1108,1050,657,597,493,354,268,184,155,94,56,30,12,12,6,3,-,1,-,-,-,-,2268,45.3588392721,47.2148075986,25483,28723,32287,32866,27034,31948,37849,42228,38693,40985,44169,50709,51115,38894,36747,33335,23086,9861,3151,757,63,1,-,86493,397596,145895,70254,13833,64,13.7293963021,63.1120790369,23.1585246609,11.1517117895,2.1957700513,0.0101589882
251,"02","03000","a","danjo.0002","1","　女",690165,4749,4660,4793,4934,4989,5217,5318,5387,5897,5891,5727,6140,6055,6180,6093,6688,6723,6686,6236,5136,5231,5169,5161,5276,5564,5762,6129,6295,6320,6478,6706,6848,7358,7489,7886,8135,8202,8168,8130,7593,7853,8064,8089,8183,6497,8200,8073,8090,8186,8168,8574,8949,8881,8610,9190,9620,9693,10205,10679,10777,11561,11996,11445,10576,7103,7458,9348,9416,9732,9554,9370,8578,9592,9702,9808,9958,9392,9413,9214,8735,8468,7950,7417,7132,6862,6090,5185,4533,3908,3578,3332,2160,1866,1683,1431,964,702,581,428,266,156,147,60,33,14,10,6,5,-,3,3,1261,49.3507948858,52.0143001914,24125,27710,30195,31469,26401,30984,36287,40228,38686,40717,44204,50974,52681,45508,47050,46712,37829,23294,10472,2941,410,24,3,82030,392631,214243,121685,37144,437,11.9073194523,56.9935723991,31.0991081486,17.6635641541,5.3917526970,0.0634340924
252,"02","04000","a","danjo.0000","0","宮城県",2325744,18749,18442,19849,19259,19071,19309,20156,20614,21199,21587,21714,21543,22092,22019,21586,22800,22651,22589,25063,25963,25577,25220,25323,25523,25475,26396,26988,27719,28008,28049,29294,29999,30689,31218,32275,32970,34441,34263,32910,32341,31301,30270,30249,30761,24057,29370,28450,28383,28306,28924,29084,29790,29533,29784,31167,32399,31821,33761,35800,36666,39106,40091,39091,34527,20912,23395,28785,27946,27389,26043,25475,22534,24686,24735,24281,23671,22673,22047,21580,20421,18830,18549,16571,15850,14173,12990,10354,8921,7721,6631,5599,3814,3383,2859,2263,1602,1336,961,576,387,295,156,100,62,25,19,11,3,2,1,-,11503,44.6903112079,44.9812736418,95370,102865,108954,119066,127118,137160,153475,166925,146638,143433,149358,170447,173727,133558,121711,110392,83973,46617,17918,4862,638,36,-,307189,1487347,519705,264436,70071,674,13.2738552294,64.2693219937,22.4568227769,11.4264676842,3.0278177597,0.0291240195
253,"02","04000","a","danjo.0001","1","　男",1128713,9520,9406,10169,9951,9730,9933,10291,10510,10908,11088,11253,11154,11303,11297,11016,11642,11578,11614,12939,13390,13127,12922,12874,12848,12829,13250,13207,13682,13881,13867,14725,15003,15437,15663,16238,16529,17416,17294,16729,16170,15775,15239,15241,15396,11965,14565,14295,14064,14111,14443,14481,14799,14604,14717,15451,16122,15807,16635,17583,18080,19467,19991,19334,17063,10259,11519,14037,13471,13000,12434,11856,10462,11183,11189,10614,10163,9797,9395,9120,8352,7506,7397,6443,6059,5124,4473,3321,2641,2173,1856,1468,976,809,654,505,353,279,174,114,55,53,20,13,11,5,1,1,-,-,-,-,7767,43.1129447806,43.1191868018,48776,52730,56023,61163,64600,67887,77066,84138,73616,71478,74052,84227,86114,64461,55304,46827,32529,14464,4412,975,102,2,-,157529,744341,219076,99311,19955,104,14.0532193344,66.4029310957,19.5438495699,8.8595703986,1.7801928014,0.0092778778
254,"02","04000","a","danjo.0002","1","　女",1197031,9229,9036,9680,9308,9341,9376,9865,10104,10291,10499,10461,10389,10789,10722,10570,11158,11073,10975,12124,12573,12450,12298,12449,12675,12646,13146,13781,14037,14127,14182,14569,14996,15252,15555,16037,16441,17025,16969,16181,16171,15526,15031,15008,15365,12092,14805,14155,14319,14195,14481,14603,14991,14929,15067,15716,16277,16014,17126,18217,18586,19639,20100,19757,17464,10653,11876,14748,14475,14389,13609,13619,12072,13503,13546,13667,13508,12876,12652,12460,12069,11324,11152,10128,9791,9049,8517,7033,6280,5548,4775,4131,2838,2574,2205,1758,1249,1057,787,462,332,242,136,87,51,20,18,10,3,2,1,-,3736,46.1720425377,46.7255740021,46594,50135,52931,57903,62518,69273,76409,82787,73022,71955,75306,86220,87613,69097,66407,63565,51444,32153,13506,3887,536,34,-,149660,743006,300629,165125,50116,570,12.5417436594,62.2650727607,25.1931835799,13.8377350110,4.1997997142,0.0477668975
255,"02","04100","1","danjo.0000","0","仙台市",1029911,9092,8724,9184,8782,8504,8489,8925,9056,9159,9379,9469,9325,9563,9319,9129,9581,9482,9402,12464,14977,14503,14059,13911,13628,13424,13619,13784,14081,13958,14056,14523,14855,15069,15531,16195,16708,17272,17395,16828,16441,15873,15233,15036,15087,11886,14020,13354,12784,12557,12674,12436,12397,12241,12121,12433,12859,12328,13226,14020,14547,15550,16094,16063,14443,9034,9974,11896,11655,11295,10584,10004,8710,9228,9017,8811,8463,8012,7730,7413,6888,6425,6225,5407,5141,4616,4332,3443,2950,2605,2243,1838,1260,1160,977,729,552,476,306,193,119,114,64,33,17,13,8,3,1,2,-,-,8838,42.4056443565,41.1850259305,44286,45008,46805,55906,69525,69498,76173,84644,73115,65389,61628,66980,71184,55404,45770,38506,27814,15573,5964,1646,241,14,-,136099,694042,190932,89758,23438,255,13.3290176119,67.9718296341,18.6991527540,8.7905566008,2.2954284366,0.0249737286
256,"02","04100","1","danjo.0001","1","　男",499042,4572,4426,4658,4542,4390,4355,4520,4634,4755,4851,4913,4833,4886,4726,4655,4856,4767,4856,6392,7575,7361,7131,6946,6827,6632,6662,6536,6782,6710,6698,7138,7200,7314,7625,8018,8227,8565,8643,8420,8195,7965,7641,7554,7451,5939,6847,6765,6311,6182,6281,6138,6111,5929,5935,6056,6310,5899,6311,6689,7006,7490,7752,7761,6933,4331,4873,5761,5506,5324,4964,4650,4091,4196,4130,3856,3638,3490,3384,3102,2807,2657,2498,2143,2005,1721,1506,1121,907,768,639,507,346,302,231,179,139,102,48,45,20,20,9,3,5,5,-,-,-,-,-,-,5965,41.1209679218,40.0937225361,22588,23115,24013,28446,34897,33388,37295,42050,36550,32386,30169,32215,34267,26428,20923,16421,11024,4941,1565,354,42,-,-,69716,341663,81698,34347,6902,42,14.1389681530,69.2920172711,16.5690145758,6.9658491473,1.3997813729,0.0085179394
257,"02","04100","1","danjo.0002","1","　女",530869,4520,4298,4526,4240,4114,4134,4405,4422,4404,4528,4556,4492,4677,4593,4474,4725,4715,4546,6072,7402,7142,6928,6965,6801,6792,6957,7248,7299,7248,7358,7385,7655,7755,7906,8177,8481,8707,8752,8408,8246,7908,7592,7482,7636,5947,7173,6589,6473,6375,6393,6298,6286,6312,6186,6377,6549,6429,6915,7331,7541,8060,8342,8302,7510,4703,5101,6135,6149,5971,5620,5354,4619,5032,4887,4955,4825,4522,4346,4311,4081,3768,3727,3264,3136,2895,2826,2322,2043,1837,1604,1331,914,858,746,550,413,374,258,148,99,94,55,30,12,8,8,3,1,2,-,-,2873,43.6053587527,42.3267842823,21698,21893,22792,27460,34628,36110,38878,42594,36565,33003,31459,34765,36917,28976,24847,22085,16790,10632,4399,1292,199,14,-,66383,352379,109234,55411,16536,213,12.5726331260,66.7389525678,20.6884143062,10.4945870802,3.1318419079,0.0403412147
258,"02","05000","a","danjo.0000","0","秋田県",1078608,6640,6767,7282,7416,7401,7668,7791,8129,8385,8594,9043,9151,9539,9647,9761,10372,10596,10481,8889,6506,6722,6978,7439,7854,8098,8661,9225,9553,9671,9888,10723,10968,11619,11917,12511,12442,12928,12779,12560,12265,12317,12208,12386,12770,9738,12744,12850,13240,13439,13835,14514,15104,14955,15456,15522,16904,17136,17716,18336,18580,20867,21260,19198,19839,11301,12077,14703,14638,15523,14446,14175,13024,15129,15545,15970,15361,14432,14820,13925,14043,13090,11740,11677,10665,9299,8644,6873,5688,5054,4179,3882,2618,2205,1737,1482,1060,724,531,368,271,175,97,60,43,14,11,2,1,1,-,-,1532,49.3944986241,52.5706452691,35506,40567,47141,46844,37091,46998,57738,62974,59419,66108,75551,88672,92465,71387,73843,72581,56471,30438,11924,2954,389,15,-,123214,633860,320002,174772,45720,404,11.4396755661,58.8500718612,29.7102525727,16.2265244050,4.2448258062,0.0375089594
259,"02","05000","a","danjo.0001","1","　男",507085,3441,3427,3711,3783,3834,3869,4062,4106,4221,4398,4614,4652,4874,4903,4993,5354,5388,5390,4539,3317,3408,3589,3845,3950,4064,4415,4709,4868,4912,5061,5486,5692,5986,6169,6441,6315,6597,6446,6267,6091,6185,6061,6028,6303,4924,6272,6209,6537,6542,6800,7199,7444,7311,7597,7562,8224,8496,8753,8894,9133,10331,10511,9272,9793,5339,5663,6845,6684,7094,6380,6180,5643,6485,6631,6871,6488,6107,5992,5610,5507,5007,4298,4341,3862,3126,2842,2183,1550,1314,1041,956,641,474,371,300,221,159,90,69,44,20,13,8,1,3,3,-,-,-,-,-,1061,47.0873041595,49.9947058824,18196,20656,24036,23988,18856,23965,29774,31716,29501,32360,37113,43500,45246,32666,31810,29704,20634,8930,2742,583,45,3,-,62888,316019,127117,62641,12303,48,12.4278690339,62.4513857050,25.1207452611,12.3790571198,2.4313076060,0.0094857161
260,"02","05000","a","danjo.0002","1","　女",571523,3199,3340,3571,3633,3567,3799,3729,4023,4164,4196,4429,4499,4665,4744,4768,5018,5208,5091,4350,3189,3314,3389,3594,3904,4034,4246,4516,4685,4759,4827,5237,5276,5633,5748,6070,6127,6331,6333,6293,6174,6132,6147,6358,6467,4814,6472,6641,6703,6897,7035,7315,7660,7644,7859,7960,8680,8640,8963,9442,9447,10536,10749,9926,10046,5962,6414,7858,7954,8429,8066,7995,7381,8644,8914,9099,8873,8325,8828,8315,8536,8083,7442,7336,6803,6173,5802,4690,4138,3740,3138,2926,1977,1731,1366,1182,839,565,441,299,227,155,84,52,42,11,8,2,1,1,-,-,471,51.4389635270,54.9685929648,17310,19911,23105,22856,18235,23033,27964,31258,29918,33748,38438,45172,47219,38721,42033,42877,35837,21508,9182,2371,344,12,-,60326,317841,192885,112131,33417,356,10.5640116837,55.6588541849,33.7771341314,19.6358650351,5.8518313569,0.0623410828
261,"02","06000","a","danjo.0000","0","山形県",1161087,8445,8570,9179,9091,9327,9284,9717,9881,10431,10646,10655,10686,10948,11115,11443,11764,12006,12061,10378,8438,8661,8955,9479,9888,10368,10469,11075,11343,11552,11871,12453,12765,13388,13191,13794,13994,14341,14111,14033,13351,13364,13190,13369,14010,10952,13778,13547,13809,14353,14453,15087,15494,15659,15484,16470,16739,16809,17940,18821,19654,21023,20844,19409,18515,11235,12924,14809,13967,14643,14247,14108,12785,14406,14633,14944,14537,14090,14225,13721,13805,13320,12256,12010,11157,10232,9091,7837,6339,5516,4795,4190,2886,2404,1947,1591,1293,864,602,430,282,190,103,86,46,14,13,13,6,3,1,2,2569,47.7027797583,50.0853052297,44612,49959,54847,54647,47351,56310,65591,69830,64885,69940,78194,89963,91026,70590,70876,70378,58975,33578,13018,3471,439,36,2,149418,687737,321363,179897,50544,477,12.8973395321,59.3635144210,27.7391460469,15.5282006840,4.3628152519,0.0411732921
262,"02","06000","a","danjo.0001","1","　男",558447,4380,4395,4749,4641,4773,4761,4938,5031,5316,5396,5429,5502,5606,5721,5879,5988,6253,6171,5216,4118,4305,4504,4807,5090,5315,5374,5734,5788,5905,6079,6403,6569,6947,6916,7162,7131,7300,7115,7166,6782,6815,6670,6753,6991,5402,6846,6799,6947,7146,7188,7464,7755,7892,7834,8162,8387,8492,9005,9464,10012,10687,10703,10003,9486,5584,6289,7226,6754,6990,6610,6488,5766,6535,6477,6589,6334,6013,6070,5705,5615,5317,4680,4486,4082,3605,2970,2489,1761,1502,1274,1130,785,573,471,342,263,169,114,83,36,23,15,12,8,4,1,2,1,1,-,-,1645,45.6784117155,47.7873902404,22938,25442,28137,27746,24021,28880,33997,35494,32631,34926,39107,45360,46463,33869,31855,29737,22170,9996,3301,665,62,5,-,76517,348625,131660,65936,14029,67,13.7422279374,62.6120236637,23.6457483989,11.8419114874,2.5195670993,0.0120330028
263,"02","06000","a","danjo.0002","1","　女",602640,4065,4175,4430,4450,4554,4523,4779,4850,5115,5250,5226,5184,5342,5394,5564,5776,5753,5890,5162,4320,4356,4451,4672,4798,5053,5095,5341,5555,5647,5792,6050,6196,6441,6275,6632,6863,7041,6996,6867,6569,6549,6520,6616,7019,5550,6932,6748,6862,7207,7265,7623,7739,7767,7650,8308,8352,8317,8935,9357,9642,10336,10141,9406,9029,5651,6635,7583,7213,7653,7637,7620,7019,7871,8156,8355,8203,8077,8155,8016,8190,8003,7576,7524,7075,6627,6121,5348,4578,4014,3521,3060,2101,1831,1476,1249,1030,695,488,347,246,167,88,74,38,10,12,11,5,2,1,2,924,49.5760425184,52.2235097206,21674,24517,26710,26901,23330,27430,31594,34336,32254,35014,39087,44603,44563,36721,39021,40641,36805,23582,9717,2806,377,31,2,72901,339112,189703,113961,36515,410,12.1155162901,56.3574842617,31.5269994482,18.9393335062,6.0684774877,0.0681384573
264,"02","07000","a","danjo.0000","0","福島県",2012016,15579,15881,16437,16756,17044,17119,18058,18299,19145,19627,19703,20172,20411,20469,20677,21521,21889,21744,19532,16197,16135,16483,17271,18245,18993,19902,20206,20695,21138,21114,22372,22622,23754,24133,25203,25702,26673,26414,25557,24661,24385,23824,24134,24837,19947,24873,24277,24703,24721,25794,26524,27556,26988,27160,28684,29498,29451,30730,32776,33273,35430,35134,35067,30705,17385,20067,26076,24600,24815,23652,23318,20125,22749,22780,23100,22308,22080,21970,21757,20645,19435,18910,17590,16635,15687,13684,11315,9407,8328,7222,6162,4326,3648,2818,2500,1840,1366,889,661,438,276,182,109,61,17,24,7,9,-,-,-,7039,46.1912478298,47.9180463911,81697,92248,101432,100883,87127,103055,118084,129007,117127,124368,136912,155728,153721,119210,112072,108760,88257,49956,19454,5194,645,40,-,275377,1226012,503588,272306,75289,685,13.7346712705,61.1484321267,25.1168966028,13.5815024312,3.7551054202,0.0341649804
265,"02","07000","a","danjo.0001","1","　男",977468,8057,8112,8414,8562,8697,8791,9174,9335,9773,10109,10233,10327,10411,10424,10512,11097,11253,11092,10107,8433,8325,8535,8749,9365,9846,10200,10345,10673,10757,10848,11523,11667,12061,12375,13053,13133,13691,13548,13053,12523,12455,11957,12090,12490,9825,12530,12367,12396,12483,12895,13291,13897,13582,13587,14552,14808,14954,15530,16534,16878,18075,17971,17863,15746,8634,9893,12783,11956,11862,11183,10807,9295,10166,10108,10110,9607,9278,9143,8938,8469,7766,7369,6660,6154,5529,4611,3565,2711,2404,2000,1649,1100,916,629,502,381,270,168,120,69,34,22,16,8,1,1,-,-,-,-,-,4642,44.3381077397,45.8310454908,41842,47182,51907,51982,44820,52823,60679,65948,58817,62671,68909,78704,78289,57677,50486,45435,33478,15291,4796,1008,81,1,-,140931,623642,208253,100090,21177,82,14.4867633061,64.1062224899,21.4070142040,10.2885819252,2.1768538259,0.0084290510
266,"02","07000","a","danjo.0002","1","　女",1034548,7522,7769,8023,8194,8347,8328,8884,8964,9372,9518,9470,9845,10000,10045,10165,10424,10636,10652,9425,7764,7810,7948,8522,8880,9147,9702,9861,10022,10381,10266,10849,10955,11693,11758,12150,12569,12982,12866,12504,12138,11930,11867,12044,12347,10122,12343,11910,12307,12238,12899,13233,13659,13406,13573,14132,14690,14497,15200,16242,16395,17355,17163,17204,14959,8751,10174,13293,12644,12953,12469,12511,10830,12583,12672,12990,12701,12802,12827,12819,12176,11669,11541,10930,10481,10158,9073,7750,6696,5924,5222,4513,3226,2732,2189,1998,1459,1096,721,541,369,242,160,93,53,16,23,7,9,-,-,-,2397,47.9378748846,49.9781766028,39855,45066,49525,48901,42307,50232,57405,63059,58310,61697,68003,77024,75432,61533,61586,63325,54779,34665,14658,4186,564,39,-,134446,602370,295335,172216,54112,603,13.0258072704,58.3606468433,28.6135458862,16.6851555635,5.2426437605,0.0584216844
267,"02","08000","a","danjo.0000","0","茨城県",2922821,23272,23596,24445,24726,24787,24808,26304,26476,27504,27689,28188,28138,28594,28481,28608,29078,29698,29366,28490,26301,26072,26887,28201,29283,29545,30860,32020,32455,32639,32900,34363,35150,36935,37550,39482,41609,44152,44517,43716,42874,41013,39965,39577,39577,30344,37916,36077,35217,34379,34398,35387,37069,35670,36855,39348,40642,40726,43344,46377,48447,50448,52463,52663,50440,32523,33511,40913,40205,39619,38389,35318,29270,31396,30630,29852,28429,25921,25237,24663,23666,22331,21168,19583,18654,17278,15460,13210,11046,9391,7878,7254,4964,4314,3694,2930,2173,1744,1261,807,538,340,200,123,72,42,16,10,5,3,-,3,8686,45.0273509978,45.7076827724,120826,132781,142009,142933,139988,160874,183480,216868,190476,177987,184329,219536,238537,192637,156466,127916,99014,56985,23156,6523,777,34,3,395616,1855008,663511,314408,87478,814,13.5757609033,63.6555272834,22.7687118133,10.7890677680,3.0018513212,0.0279328171
268,"02","08000","a","danjo.0001","1","　男",1457413,11992,12087,12597,12669,12664,12785,13435,13535,14129,14025,14513,14427,14670,14549,14871,15032,15469,15254,14829,13724,13423,13851,14655,15405,15574,15979,16702,17102,17102,17213,17926,18461,19329,19706,20548,21795,23185,23173,22707,22417,21393,20885,20607,20726,15678,19459,18528,18145,17567,17600,17934,18862,18214,18690,19959,20610,20609,21898,23312,24200,25321,26481,25948,25237,16461,16805,20249,19981,20166,19302,17590,14407,15435,14909,14273,13203,11822,11204,10608,10063,9339,8633,7736,6976,6436,5383,4234,3305,2371,1947,1722,1212,1042,870,644,444,326,255,159,86,59,37,14,9,2,-,-,-,1,-,-,6321,43.6394970133,43.9240567403,62009,67909,73030,74308,72908,84098,95970,113277,99289,91299,93659,110629,119448,96503,76614,56900,39120,17240,5490,1270,121,1,-,202948,954885,293259,120142,24122,122,13.9858809779,65.8045802747,20.2095387474,8.2794199127,1.6623342972,0.0084074614
269,"02","08000","a","danjo.0002","1","　女",1465408,11280,11509,11848,12057,12123,12023,12869,12941,13375,13664,13675,13711,13924,13932,13737,14046,14229,14112,13661,12577,12649,13036,13546,13878,13971,14881,15318,15353,15537,15687,16437,16689,17606,17844,18934,19814,20967,21344,21009,20457,19620,19080,18970,18851,14666,18457,17549,17072,16812,16798,17453,18207,17456,18165,19389,20032,20117,21446,23065,24247,25127,25982,26715,25203,16062,16706,20664,20224,19453,19087,17728,14863,15961,15721,15579,15226,14099,14033,14055,13603,12992,12535,11847,11678,10842,10077,8976,7741,7020,5931,5532,3752,3272,2824,2286,1729,1418,1006,648,452,281,163,109,63,40,16,10,5,2,-,3,2365,46.4038681707,47.4732017338,58817,64872,68979,68625,67080,76776,87510,103591,91187,86688,90670,108907,119089,96134,79852,71016,59894,39745,17666,5253,656,33,3,192668,900123,370252,194266,63356,692,13.1689909319,61.5240290272,25.3069800409,13.2782153361,4.3304263784,0.0472986782
270,"02","09000","a","danjo.0000","0","栃木県",1964917,16070,16445,16992,16798,17069,17232,17759,17973,18516,18695,18404,18553,18670,18899,18780,19056,19486,19263,18205,16233,16504,17019,18026,19441,19548,20948,21375,22265,22244,22577,24100,24718,25363,26418,27464,28754,30067,30646,29802,28657,27463,27029,26284,26697,20737,25715,24252,24280,23376,23724,24498,25779,25222,25326,26809,28231,28148,29801,30905,32749,34547,35831,35441,33384,21070,21580,25831,25187,25038,23791,22171,18529,19831,19925,19754,19066,17745,17383,16986,16261,15523,14573,13683,12966,11734,10842,8910,7555,6585,5264,4800,3292,2934,2403,1857,1429,1135,752,489,341,210,144,68,42,21,17,8,2,-,2,1,5925,44.9728503230,45.6320046665,83374,90175,93306,92243,90538,109409,128063,147926,128210,121347,127634,149834,160273,121427,100210,87441,68479,39156,15286,4146,485,29,1,266855,1255477,436660,215023,59103,515,13.6220566495,64.0879084754,22.2900348751,10.9762061305,3.0170107892,0.0262890303
271,"02","09000","a","danjo.0001","1","　男",976919,8251,8436,8818,8641,8723,8904,9130,9229,9372,9519,9612,9541,9568,9593,9627,9745,10053,9926,9235,8248,8426,8605,9273,10024,10276,10875,11343,11739,11755,11989,12558,13097,13196,13918,14335,15055,15761,16176,15594,15127,14320,14144,13583,13894,10685,13202,12579,12654,12035,12180,12539,13117,12936,12915,13754,14497,14212,15146,15738,16591,17510,18181,18055,16891,10592,10787,12874,12318,12321,11747,10660,8927,9385,9343,9080,8589,7739,7480,7251,6797,6247,5826,5352,4794,4179,3667,2867,2171,1755,1327,1223,812,697,502,387,287,225,136,102,51,44,28,8,8,5,1,1,-,-,-,-,3676,43.4937939446,43.8119691953,42869,46154,47941,47207,46604,57701,67104,77713,66626,62650,65261,76184,81229,60047,47395,37856,26398,11787,3621,801,93,2,-,136964,648279,188000,80558,16304,95,14.0729499210,66.6101888223,19.3168612566,8.2772750485,1.6752239677,0.0097611799
